phase,variant_name,context_condition,context_corruption_level,recurrence_setting,composition_accuracy_mean,composition_accuracy_std,composition_accuracy_count,route_table_accuracy_mean,route_table_accuracy_std,route_table_accuracy_count,transition_accuracy_mean,transition_accuracy_std,transition_accuracy_count,structure_transition_accuracy_mean,structure_transition_accuracy_std,structure_transition_accuracy_count,composition_route_gap_mean,composition_route_gap_std,composition_route_gap_count,route_margin_mean,route_margin_std,route_margin_count,world_margin_mean,world_margin_std,world_margin_count,mode_margin_mean,mode_margin_std,mode_margin_count,wrong_route_activation_mean,wrong_route_activation_std,wrong_route_activation_count,wrong_world_activation_mean,wrong_world_activation_std,wrong_world_activation_count,wrong_mode_activation_mean,wrong_mode_activation_std,wrong_mode_activation_count,structural_wrong_world_activation_mean,structural_wrong_world_activation_std,structural_wrong_world_activation_count,context_confusion_mean,context_confusion_std,context_confusion_count,top1_world_accuracy_mean,top1_world_accuracy_std,top1_world_accuracy_count,used_edge_fraction_mean,used_edge_fraction_std,used_edge_fraction_count,stored_edge_count_mean,stored_edge_count_std,stored_edge_count_count,lesion_sensitivity_mean,lesion_sensitivity_std,lesion_sensitivity_count,route_table_lesion_sensitivity_mean,route_table_lesion_sensitivity_std,route_table_lesion_sensitivity_count
context_corruption,exp13_1_no_recurrence_at_eval,context_dropout,0.1,eval_disabled_only,0.041276041666666666,0.003170420505288297,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.9587239583333333,0.0031704205052883,20,1.807866164514089,0.0,20,0.9000000000000001,0.0,20,1.6946020855866508,0.014606166209898038,20,0.0,0.0,20,0.0031249999999999997,0.0,20,0.11326407892743821,0.014606166209897952,20,1.2623744700498956,0.016862009632083185,20,0.0,0.0,20,1.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,context_dropout,0.25,eval_disabled_only,0.041276041666666666,0.003170420505288297,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.9587239583333333,0.0031704205052883,20,1.807866164514089,0.0,20,0.75,0.0,20,1.6946020855866508,0.014606166209898038,20,0.0,0.0,20,0.0078125,0.0,20,0.11326407892743821,0.014606166209897952,20,1.2623744700498956,0.016862009632083185,20,0.0,0.0,20,1.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,context_dropout,0.5,eval_disabled_only,0.041276041666666666,0.003170420505288297,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.9587239583333333,0.0031704205052883,20,1.807866164514089,0.0,20,0.5,0.0,20,1.6946020855866508,0.014606166209898038,20,0.0,0.0,20,0.015625,0.0,20,0.11326407892743821,0.014606166209897952,20,1.2623744700498956,0.016862009632083185,20,0.0,0.0,20,1.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,context_dropout,0.75,eval_disabled_only,0.041276041666666666,0.003170420505288297,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.9587239583333333,0.0031704205052883,20,1.807866164514089,0.0,20,0.25,0.0,20,1.6946020855866508,0.014606166209898038,20,0.0,0.0,20,0.0234375,0.0,20,0.11326407892743821,0.014606166209897952,20,1.2623744700498956,0.016862009632083185,20,0.0,0.0,20,1.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,context_dropout,0.9,eval_disabled_only,0.041276041666666666,0.003170420505288297,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.9587239583333333,0.0031704205052883,20,1.807866164514089,0.0,20,0.09999999999999999,0.0,20,1.6946020855866508,0.014606166209898038,20,0.0,0.0,20,0.028125000000000004,0.0,20,0.11326407892743821,0.014606166209897952,20,1.2623744700498956,0.016862009632083185,20,0.0,0.0,20,1.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,context_dropout,0.99,eval_disabled_only,0.041276041666666666,0.003170420505288297,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.9587239583333333,0.0031704205052883,20,1.807866164514089,0.0,20,0.010000000000000009,0.0,20,1.6946020855866508,0.014606166209898038,20,0.0,0.0,20,0.0309375,0.0,20,0.11326407892743821,0.014606166209897952,20,1.2623744700498956,0.016862009632083185,20,0.0,0.0,20,1.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,wrong_world_injection,0.05,eval_disabled_only,0.041276041666666666,0.003170420505288297,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.9587239583333333,0.0031704205052883,20,1.807866164514089,0.0,20,0.9000000000000001,0.0,20,1.6946020855866508,0.014606166209898038,20,0.0,0.0,20,0.049999999999999996,0.0,20,0.11326407892743821,0.014606166209897952,20,1.2623744700498956,0.016862009632083185,20,0.0,0.0,20,1.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,wrong_world_injection,0.1,eval_disabled_only,0.041276041666666666,0.003170420505288297,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.9587239583333333,0.0031704205052883,20,1.807866164514089,0.0,20,0.7999999999999999,0.0,20,1.6946020855866508,0.014606166209898038,20,0.0,0.0,20,0.09999999999999999,0.0,20,0.11326407892743821,0.014606166209897952,20,1.2623744700498956,0.016862009632083185,20,0.0,0.0,20,1.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,wrong_world_injection,0.25,eval_disabled_only,0.041276041666666666,0.003170420505288297,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.9587239583333333,0.0031704205052883,20,1.807866164514089,0.0,20,0.5,0.0,20,1.6946020855866508,0.014606166209898038,20,0.0,0.0,20,0.25,0.0,20,0.11326407892743821,0.014606166209897952,20,1.2623744700498956,0.016862009632083185,20,0.0,0.0,20,1.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,wrong_world_injection,0.5,eval_disabled_only,0.03721788194444444,0.0029230171994284,20,0.5170247395833333,0.009954037248506718,20,0.5170247395833333,0.009954037248506718,20,0.5170247395833333,0.009954037248506718,20,0.4798068576388889,0.010612791974128141,20,0.06096337556196925,0.037886487391051424,20,0.0,0.0,20,0.819507475692701,0.023443774659196875,20,0.873457576516832,0.01826770030517864,20,0.5,0.0,20,0.11491347638610028,0.011218441500518555,20,1.2623744700498956,0.016862009632083185,20,1.0,0.0,20,0.4969835069444445,0.008266911509467519,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,wrong_world_injection,0.75,eval_disabled_only,0.03187934027777778,0.004420572608272891,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.0004611545138888888,0.0048479627396666655,20,-1.69106134516615,0.012586308839812429,20,-0.5,0.0,20,-0.05691137162661604,0.011714857824159748,20,1.7494637548401193,0.006293154419906191,20,0.75,0.0,20,0.11531378130058559,0.010561757937485634,20,1.2623744700498956,0.016862009632083185,20,1.0,0.0,20,0.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,wrong_world_injection,0.9,eval_disabled_only,0.03187934027777778,0.004420572608272891,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.0004611545138888888,0.0048479627396666655,20,-1.69106134516615,0.012586308839812429,20,-0.7999999999999999,0.0,20,-0.05691137162661604,0.011714857824159748,20,1.7494637548401193,0.006293154419906191,20,0.9000000000000001,0.0,20,0.11531378130058559,0.010561757937485634,20,1.2623744700498956,0.016862009632083185,20,1.0,0.0,20,0.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_recurrence_at_eval,wrong_world_injection,0.99,eval_disabled_only,0.03187934027777778,0.004420572608272891,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.0004611545138888888,0.0048479627396666655,20,-1.69106134516615,0.012586308839812429,20,-0.9800000000000002,0.0,20,-0.05691137162661604,0.011714857824159748,20,1.7494637548401193,0.006293154419906191,20,0.99,0.0,20,0.11531378130058559,0.010561757937485634,20,1.2623744700498956,0.016862009632083185,20,1.0,0.0,20,0.0,0.0,20,0.08333333333333333,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,clean,0.0,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.9000000000000001,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.0,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_bleed,0.05,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.8760483870967741,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.0014516129032258066,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_bleed,0.1,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.8520967741935481,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.002903225806451613,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_bleed,0.25,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.780241935483871,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.007258064516129033,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_bleed,0.5,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.660483870967742,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.014516129032258065,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_bleed,0.75,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.5407258064516131,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.021774193548387097,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_bleed,0.9,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.4688709677419355,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.026129032258064518,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_bleed,0.99,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.4257580645161291,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.02874193548387096,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_dropout,0.05,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.8550000000000002,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.00140625,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_dropout,0.1,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.8100000000000003,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.0028125,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_dropout,0.25,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.6749999999999999,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.007031250000000001,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_dropout,0.5,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.45000000000000007,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.014062500000000002,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_dropout,0.75,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.22500000000000003,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.021093749999999998,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_dropout,0.9,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.08999999999999998,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.02531250000000001,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,context_dropout,0.99,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.009000000000000008,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.02784375,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,wrong_world_injection,0.05,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.8099999999999998,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.045,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,wrong_world_injection,0.1,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.72,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.09,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,wrong_world_injection,0.25,train_and_eval,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.6739501523278608,0.0,20,0.45000000000000007,0.0,20,1.5690760051728254,0.013524227972127706,20,0.0,0.0,20,0.22500000000000003,0.0,20,0.10487414715503543,0.013524227972127748,20,1.1688652500462,0.015612971881558505,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,wrong_world_injection,0.5,train_and_eval,0.5131076388888889,0.008771001755547028,20,0.5170247395833333,0.009954037248506718,20,0.5170247395833333,0.009954037248506718,20,0.5170247395833333,0.009954037248506718,20,0.003917100694444464,0.01258483120448688,20,0.05644756996478637,0.03508008091764023,20,0.0,0.0,20,0.7588032182339826,0.02170719875851564,20,0.8087570152933632,0.01691453731960984,20,0.45000000000000007,0.0,20,0.10640136702416696,0.010387445833813482,20,1.1688652500462,0.015612971881558505,20,1.0,0.0,20,0.4969835069444445,0.008266911509467519,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,wrong_world_injection,0.75,train_and_eval,0.03172743055555556,0.0031829049816477183,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.000613064236111111,0.004275442478400509,20,-1.5657975418205097,0.011653989666492958,20,-0.45000000000000007,0.0,20,-0.05269571446908894,0.010847090577925699,20,1.6198738470741856,0.005826994833246524,20,0.6749999999999999,0.0,20,0.10677201972276447,0.009779405497671888,20,1.1688652500462,0.015612971881558505,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,wrong_world_injection,0.9,train_and_eval,0.03172743055555556,0.0031829049816477183,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.000613064236111111,0.004275442478400509,20,-1.5657975418205097,0.011653989666492958,20,-0.72,0.0,20,-0.05269571446908894,0.010847090577925699,20,1.6198738470741856,0.005826994833246524,20,0.8100000000000003,0.0,20,0.10677201972276447,0.009779405497671888,20,1.1688652500462,0.015612971881558505,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
context_corruption,exp13_1_no_world_gated_plasticity,wrong_world_injection,0.99,train_and_eval,0.03172743055555556,0.0031829049816477183,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.03234049479166667,0.0032999174068159874,20,0.000613064236111111,0.004275442478400509,20,-1.5657975418205097,0.011653989666492958,20,-0.8819999999999999,0.0,20,-0.05269571446908894,0.010847090577925699,20,1.6198738470741856,0.005826994833246524,20,0.891,0.0,20,0.10677201972276447,0.009779405497671888,20,1.1688652500462,0.015612971881558505,20,1.0,0.0,20,0.0,0.0,20,1.0,0.0,20,3072.0,0.0,20,0.0,0.0,20,0.0,0.0,20
