phase,variant_name,lesion_condition,route_length,budget_setting,composition_accuracy_mean,composition_accuracy_std,composition_accuracy_count,route_table_accuracy_mean,route_table_accuracy_std,route_table_accuracy_count,transition_accuracy_mean,transition_accuracy_std,transition_accuracy_count,structure_transition_accuracy_mean,structure_transition_accuracy_std,structure_transition_accuracy_count,composition_route_gap_mean,composition_route_gap_std,composition_route_gap_count,route_margin_mean,route_margin_std,route_margin_count,world_margin_mean,world_margin_std,world_margin_count,mode_margin_mean,mode_margin_std,mode_margin_count,wrong_route_activation_mean,wrong_route_activation_std,wrong_route_activation_count,wrong_world_activation_mean,wrong_world_activation_std,wrong_world_activation_count,wrong_mode_activation_mean,wrong_mode_activation_std,wrong_mode_activation_count,structural_wrong_world_activation_mean,structural_wrong_world_activation_std,structural_wrong_world_activation_count,context_confusion_mean,context_confusion_std,context_confusion_count,top1_world_accuracy_mean,top1_world_accuracy_std,top1_world_accuracy_count,used_edge_fraction_mean,used_edge_fraction_std,used_edge_fraction_count,stored_edge_count_mean,stored_edge_count_std,stored_edge_count_count,lesion_sensitivity_mean,lesion_sensitivity_std,lesion_sensitivity_count,route_table_lesion_sensitivity_mean,route_table_lesion_sensitivity_std,route_table_lesion_sensitivity_count
lesion_test,exp13_1_full_model,clean_unlesioned_baseline,12,lesion_surplus_global,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,1.0,0.0,20,0.0,0.0,20,1.5788791180789365,0.0,20,1.0,0.0,20,1.4829535515670191,0.010913220808428548,20,0.0,0.0,20,0.0,0.0,20,0.09592556651191765,0.010913220808428504,20,0.8774231325727697,0.013496676870852951,20,0.0,0.0,20,1.0,0.0,20,1.0,0.0,20,2304.0,0.0,20,0.0,0.0,20,0.0,0.0,20
lesion_test,exp13_1_full_model,random_count_matched_edges,12,lesion_surplus_global,0.49149305555555556,0.021812964472033406,20,0.924978298611111,0.0010563637130916858,20,0.924978298611111,0.0010563637130916858,20,0.9228298611111111,0.00047960612105303754,20,0.4334852430555555,0.021561279915037233,20,1.4566958565286272,0.0017300634022579333,20,1.0,0.0,20,1.3683418044731726,0.010418945679578854,20,0.0,0.0,20,0.0,0.0,20,0.0883540520554547,0.009929722127578233,20,0.8267921034390184,0.01309777874792708,20,0.0,0.0,20,1.0,0.0,20,0.9217761381172839,0.0032698067628157998,20,2126.2,1.1050125029061821,20,0.5085069444444444,0.021812964472033382,20,0.07502170138888889,0.0010563637130916739,20
lesion_test,exp13_1_full_model,random_weight_distribution_matched_edges,12,lesion_surplus_global,0.9028935185185185,0.009684657191747485,20,0.924609375,0.0008805298867945119,20,0.924609375,0.0008805298867945119,20,0.9228298611111111,0.00047960612105303754,20,0.021715856481481454,0.00946865847264446,20,1.410127192658774,0.0008829066634200225,20,1.0,0.0,20,1.3249055615871363,0.01040218745604773,20,0.0,0.0,20,0.0,0.0,20,0.08522163107163776,0.010615905358535498,20,0.7981127666534242,0.01402391801305827,20,0.0,0.0,20,1.0,0.0,20,0.9260537229938273,0.0022136843306810486,20,2126.2,1.1050125029061821,20,0.09710648148148146,0.009684657191747471,20,0.07539062500000002,0.000880529886794503,20
lesion_test,exp13_1_full_model,targeted_critical_edges,12,lesion_surplus_global,0.9191840277777779,0.001803584466035478,20,0.9252604166666666,0.0011998419247939288,20,0.9252604166666666,0.0011998419247939288,20,0.9228298611111111,0.00047960612105303754,20,0.006076388888888867,0.0020379341417399257,20,1.3936771075477545,0.0011683879634506293,20,1.0,0.0,20,1.3099841786750248,0.00998938048812369,20,0.0,0.0,20,0.0,0.0,20,0.0836929288727298,0.009774511338758621,20,0.7878070345620394,0.013539033929640405,20,0.0,0.0,20,1.0,0.0,20,0.9225863233024691,0.0008268732881552357,20,2126.2,1.1050125029061821,20,0.08081597222222221,0.0018035844660354752,20,0.07473958333333335,0.0011998419247939319,20
